ID;PROP_ID;COMP_ID;LiquidThermalConductivityA;LiquidThermalConductivityB;LiquidThermalConductivityC;LiquidThermalConductivityTmin;LiquidThermalConductivityTmax
30088;17711;30091;0.140193;-3.6000001E-5;0;200;570
30089;17522;30092;0.138154;-2.9000001E-5;0;200;570
30090;10477;30093;0.175754;-5.1999999E-5;0;200;630
30091;15596;30094;0.170499;-4.8999998E-5;0;200;600
30092;17290;30095;0.19648001;-5.7000001E-5;0;200;670
30093;3416;30096;0.16159999;-6.1999999E-5;0;225;577
30094;3025;30097;0.15260001;-3.9999999E-5;0;330;697
30095;8504;30098;0.225467;-6.8000001E-5;0;200;630
30096;10655;30099;0.150151;-0.000031;0;230;587
30097;17507;30100;-12321;-12321;-12321;-12321;-12321
30098;17749;30101;0.12728199;-3.9999999E-5;0;220.75;594.25
30099;5501;30102;-12321;-12321;-12321;-12321;-12321
30100;6385;30103;0.23089799;-3.3899999E-4;0;221.5;608.5
30101;17427;30104;0.19584601;-5.8000001E-5;0;221.5;660
30102;17425;30105;0.21885701;-3.1100001E-4;0;221;640
30103;17424;30106;0.192462;-5.9000002E-5;0;221;640
30104;11222;30107;0.152868;-3.7000002E-5;0;241;620
30105;16610;30108;0.13796499;-0.000032;0;200;630
30106;11700;30109;0.153051;-0.000043;0;200;590
30107;13892;30110;0.18025801;-5.0999999E-5;0;200;600
30108;1983;30111;0.18170001;-0.000104;0;189;528
30109;1650;30112;0.19410001;-1.2899999E-4;0;158;487
30110;1792;30113;0.1605;-0.000064;0;285;571
30111;1311;30114;0.1681;-7.3000003E-5;0;277;538
30112;1985;30115;0.18170001;-0.000104;0;189;528
30113;1652;30116;0.19410001;-1.2899999E-4;0;158;487
30114;1794;30117;0.1605;-0.000064;0;285;571
30115;1987;30118;0.18170001;-0.000104;0;189;528
30116;17039;30119;0.148368;-3.5000001E-5;0;200;540
30117;1984;30120;0.18170001;-0.000104;0;189;528
30118;1651;30121;0.19410001;-1.2899999E-4;0;158;487
30119;1793;30122;0.1605;-0.000064;0;285;571
30120;1312;30123;0.1681;-7.3000003E-5;0;277;538
30121;1986;30124;0.18170001;-0.000104;0;189;528
30122;1653;30125;0.19410001;-1.2899999E-4;0;158;487
30123;1795;30126;0.1605;-0.000064;0;285;571
30124;1988;30127;0.18170001;-0.000104;0;189;528
30125;11840;30128;0.211775;-5.6000001E-5;0;200;620
30126;9013;30129;-1.392841;0.77494699;819;223.25;688.25
30127;17865;30130;0.159766;-0.000223;0;200;620
30128;17866;30131;0.175864;-0.00026;0;221.5;608.5
30129;11359;30132;0.40297601;-0.000504;0;200;660
30130;10979;30133;0.137621;0.000042;0;410;710
30131;11351;30134;0.143996;-0.000032;0;200;570
30132;10644;30135;0.143599;-2.9000001E-5;0;200;530
30133;8740;30136;0.15206601;-2.4000001E-5;0;220;600
30134;17435;30137;0.180108;-4.8999998E-5;0;200;650
30135;17073;30138;0.17209999;-5.7000001E-5;0;220.5;589.5
30136;12029;30139;-1.3697;0.77511197;802;223;683
30137;15279;30140;-1.508243;0.79805702;919;225.5;786.5
30138;14972;30141;-1.476542;0.797957;895;225;775
30139;17071;30142;0.141505;-3.6000001E-5;0;200;610
30140;17905;30143;-12321;-12321;-12321;-12321;-12321
30141;14839;30144;0.22086;-0.000287;0;200;650
30142;18229;30145;0.153299;-0.000042;0;200;580
30143;14838;30146;0.214958;-2.7300001E-4;0;200;640
30144;5683;30147;-12321;-12321;-12321;-12321;-12321
30145;9959;30148;0.15504199;-0.000033;0;200;510
30146;12365;30149;0.138823;-2.9999999E-5;0;200;560
30147;8564;30150;0.20939399;-0.000055;0;200;610
30148;15737;30151;0.21159001;-2.5499999E-4;0;200;620
30149;10462;30152;0.16406199;-0.000001;0;330;680
30150;9863;30153;0.156501;-3.7999998E-5;0;200;540
30151;18147;30154;0.210714;-5.1999999E-5;0;200;610
30152;16183;30155;0.15391099;-3.4000001E-5;0;200;550
30153;19621;30156;0.18218;-0.000044;0;200;680
30154;17552;30157;-12321;-12321;-12321;-12321;-12321
30155;14717;30158;0.22086;-0.000287;0;200;650
30156;16115;30159;0.23969699;-0.000248;0;490;730
30157;18668;30160;-12321;-12321;-12321;-12321;-12321
30158;18145;30161;0.21194001;-5.9000002E-5;0;200;600
30159;9899;30162;0.158959;-3.9999999E-5;0;200;560
30160;13023;30163;0.153971;-3.5000001E-5;0;200;540
30161;14000;30164;0.214958;-2.7300001E-4;0;200;640
30162;9135;30165;0.192173;-4.8999998E-5;0;200;670
30163;9006;30166;0.18622001;0.000011;0;380;730
30164;8281;30167;-1.333254;0.66534901;824;200;740
30165;16116;30168;0.214205;0.000002;0;494.75;930
30166;15058;30169;0.162873;-3.5000001E-5;0;200;550
30167;18324;30170;-1.404249;0.79457998;864;224.25;770
30168;13025;30171;0.159876;-0.000042;0;200;550
30169;18322;30172;-12321;-12321;-12321;-12321;-12321
30170;18323;30173;-12321;-12321;-12321;-12321;-12321
30171;10957;30174;0.237643;-0.000244;0;490;720
30172;6963;30175;0.25942099;-3.2299999E-4;0;410;680
30173;18330;30176;-1.404249;0.79457998;864;224.25;770
30174;12375;30177;0.179222;0.000031;0;380;700
30175;18328;30178;-1.438902;0.78913701;844;200;750
30176;12225;30179;0.15017;-4.0999999E-5;0;200;630
30177;12203;30180;0.19698501;-2.5499999E-4;0;200;560
30178;9179;30181;-12321;-12321;-12321;-12321;-12321
30179;9178;30182;-12321;-12321;-12321;-12321;-12321
30180;6380;30183;-12321;-12321;-12321;-12321;-12321
30181;8410;30184;0.29817301;-0.000378;0;377.5;750
30182;11107;30185;0.30237299;-3.8899999E-4;0;346.25;730
30183;13873;30186;0.28632799;-0.000428;0;200;640
30184;6107;30187;0.218299;-6.0999999E-5;0;200;620
30185;10357;30188;0.17415801;-3.6000001E-5;0;220;580
30186;8789;30189;0.164418;-1.8999999E-5;0;230;580
30187;9834;30190;0.174566;-3.9999999E-5;0;170;460
30188;11082;30191;0.27629;-0.00034;0;290;700
30189;14445;30192;0.264642;-3.1500001E-4;0;320;700
30190;11081;30193;0.26848301;-3.2600001E-4;0;280;680
30191;13477;30194;0.26575801;-2.8000001E-4;0;290;780
30192;16037;30195;0.107736;-2.9000001E-5;0;200;620
30193;11361;30196;0.430134;-5.4099999E-4;0;200;650
30194;13943;30197;0.29349899;-3.7299999E-4;0;300;720
30195;12374;30198;0.182147;0.000022;0;370;700
30196;8094;30199;0.280476;-3.4500001E-4;0;340;720
30197;11111;30200;0.28411701;-0.000355;0;300;710
30198;13476;30201;-1.315834;0.66742098;916;338.25;790.25
30199;15234;30202;0.342419;-0.000463;0;388.5;730.5
30200;12337;30203;-1.45649;0.88320702;1036;371.75;879.75
30201;15233;30204;0.33124101;-4.4199999E-4;0;388.25;727.25
30202;11109;30205;0.33489799;-0.000451;0;357.25;760
30203;15238;30206;-1.421984;0.83078903;1017;371.25;871.25
30204;6769;30207;-12321;-12321;-12321;-12321;-12321
30205;5860;30208;-12321;-12321;-12321;-12321;-12321
30206;7758;30209;0.308305;-0.000397;0;377.75;760
30207;11108;30210;0.313631;-4.1099999E-4;0;346.5;740
30208;62;30211;0.2219;-5.6000001E-5;0;314;579
30209;1518;30212;0.1911;-8.8000001E-5;0;240;527
30210;1519;30213;0.18629999;-7.5000004E-5;0;273;517
30211;1511;30214;0.1909;-7.9999998E-5;0;255;523
30212;406;30215;0.1594;-9.1000002E-5;0;207;516
30213;700;30216;0.1539;-8.2999999E-5;0;219;510
30214;32;30217;0.1671;-0.00011;0;184;470
30215;726;30218;0.1538;-8.2999999E-5;0;220;499
30216;715;30219;0.15369999;-8.8000001E-5;0;205;504
30217;413;30220;0.1593;-9.3000002E-5;0;208;500
30218;1325;30221;0.1496;-7.6999997E-5;0;217;525
30219;720;30222;0.1504;-7.8999998E-5;0;236;506
30220;1326;30223;0.15009999;-7.7999997E-5;0;211;526
30221;707;30224;0.15369999;-8.3999999E-5;0;216;512
30222;708;30225;0.15369999;-8.3999999E-5;0;216;512
30223;1318;30226;0.1499;-7.1000002E-5;0;232;538
30224;960;30227;0.1569;-9.3000002E-5;0;177;517
30225;2696;30228;0.15260001;-0.000026;0;373;672
30226;11399;30229;-12321;-12321;-12321;-12321;-12321
30227;10296;30230;0.17565501;-0.000011;0;330;760
30228;11509;30231;-12321;-12321;-12321;-12321;-12321
30229;5356;30232;0.29813999;-3.3400001E-4;0;233.14999;486.14999
30230;433;30233;0.1952;-1.3299999E-4;0;178;455
30231;731;30234;0.185;-0.000113;0;189;486
30232;757;30235;0.1851;-0.000113;0;190;481
30233;746;30236;0.1849;-0.000117;0;175;492
30234;440;30237;0.1956;-0.00013;0;179;466
30235;1342;30238;0.1763;-0.000103;0;187;501
30236;751;30239;0.18080001;-0.000109;0;206;476
30237;1343;30240;0.1728;-9.1000002E-5;0;219;512
30238;738;30241;0.1848;-0.000114;0;186;483
30239;739;30242;0.1848;-0.000114;0;186;483
30240;1335;30243;0.1767;-9.6000003E-5;0;202;513
30241;968;30244;0.1842;-0.000108;0;198;488
30242;41;30245;0.2066;-1.5199999E-4;0;169;444
30243;7503;30246;0.17105401;9.0000001E-5;0;450;710
30244;10438;30247;-12321;-12321;-12321;-12321;-12321
30245;2887;30248;0.16599999;-0.000028;0;298;563
30246;2767;30249;0.1594;-0.000032;0;338;573
30247;3348;30250;0.1485;-0.000016;0;361;607
30248;4449;30251;0.1173;3.7999998E-5;0;451;689
30249;2351;30252;0.163;-7.8999998E-5;0;153;668
30250;2545;30253;0.17550001;-4.8000002E-5;0;267;567
30251;2198;30254;0.1823;-5.8000001E-5;0;255;539
30252;2067;30255;0.18610001;-0.000105;0;193;486
30253;2912;30256;0.16850001;-3.7999998E-5;0;278;562
30254;1829;30257;0.191;-7.0000002E-5;0;244;529
30255;1718;30258;0.1957;-1.2500001E-4;0;176;460
30256;1667;30259;0.18960001;-0.000102;0;230;471
30257;2879;30260;0.1637;-7.5999997E-5;0;221;576
30258;2880;30261;0.1657;-7.6999997E-5;0;221;545
30259;2857;30262;0.1646;-6.7000001E-5;0;249;542
30260;2881;30263;0.1645;-7.5999997E-5;0;221;572
30261;2859;30264;0.1639;-6.7000001E-5;0;249;557
30262;2512;30265;0.17389999;-8.9000001E-5;0;204;537
30263;1872;30266;0.18009999;-2.4999999E-5;0;307;559
30264;2861;30267;0.16509999;-6.7000001E-5;0;249;546
30265;1873;30268;0.1856;-4.0999999E-5;0;275;557
30266;2863;30269;0.16590001;-6.6000001E-5;0;249;534
30267;2551;30270;0.1752;-0.000055;0;252;536
30268;2210;30271;0.1825;-6.6000001E-5;0;240;526
30269;2830;30272;0.16680001;-6.6000001E-5;0;249;541
30270;2498;30273;0.1772;-9.4000003E-5;0;190;518
30271;2163;30274;0.2377;-0.000558;0;293;520
30272;1836;30275;0.191;-7.8999998E-5;0;229;513
30273;1747;30276;0.1833;-8.3999999E-5;0;233;521
30274;1724;30277;0.1957;-0.000121;0;179;478
30275;1501;30278;0.1778;-9.4000003E-5;0;206;528
30276;2865;30279;0.1639;-6.8000001E-5;0;249;555
30277;2558;30280;0.1705;-4.0999999E-5;0;284;540
30278;2221;30281;0.17730001;-5.0999999E-5;0;273;517
30279;2095;30282;0.18610001;-0.000105;0;190;496
30280;2833;30283;0.1655;-6.6000001E-5;0;249;550
30281;2500;30284;0.17569999;-9.4000003E-5;0;190;528
30282;2924;30285;0.16429999;-0.000031;0;295;554
30283;1842;30286;0.18170001;-4.6000001E-5;0;291;503
30284;3598;30287;0.16159999;-6.8000001E-5;0;210;568
30285;2836;30288;0.1663;-6.6000001E-5;0;249;546
30286;2501;30289;0.1767;-9.4000003E-5;0;190;524
30287;2932;30290;0.16869999;-4.5000001E-5;0;263;543
30288;3596;30291;0.16140001;-6.2999999E-5;0;225;565
30289;2835;30292;0.16670001;-6.6000001E-5;0;249;537
30290;2078;30293;0.18619999;-0.000104;0;190;503
30291;2686;30294;0.1672;-6.7000001E-5;0;254;610
30292;2079;30295;0.18619999;-0.000104;0;190;503
30293;3899;30296;0.1461;-4.7000001E-5;0;276;731
30294;1975;30297;0.1812;-9.6999996E-5;0;206;540
30295;1643;30298;0.1936;-0.000122;0;174;495
30296;3400;30299;0.16140001;-5.6000001E-5;0;240;579
30297;4040;30300;0.1436;-3.9999999E-5;0;294;716
30298;1134;30301;0.19059999;-0.000109;0;212;486
30299;2488;30302;0.17910001;-9.4000003E-5;0;188;520
30300;2162;30303;0.19589999;-1.5000001E-4;0;30;495
30301;3138;30304;0.1663;-6.6000001E-5;0;228;560
30302;2814;30305;0.17110001;-7.6999997E-5;0;215;544
30303;1806;30306;0.27520001;-7.4799999E-4;0.000001;293;550
30304;1625;30307;0.18440001;-0.000087;0;226;588
30305;3014;30308;0.1522;-3.8999999E-5;0;336;706
30306;1268;30309;0.18889999;-0.000106;0;201;521
30307;1780;30310;0.16069999;-6.1999999E-5;0;289;576
30308;1302;30311;0.1697;-6.9000002E-5;0;281;602
30309;1143;30312;0.1767;-9.3000002E-5;0;214;557
30310;9062;30313;-12321;-12321;-12321;-12321;-12321
30311;10312;30314;0.17006201;-2.9999999E-5;0;200;510
30312;458;30315;0.2141;-0.000165;0;180;375
30313;762;30316;0.1997;-0.000138;0;191;400
30314;299;30317;0.24150001;-0.00014;-0.000001;220;325
30315;788;30318;0.1998;-0.000137;0;192;399
30316;777;30319;0.1999;-1.4600001E-4;0;177;403
30317;465;30320;0.215;-0.000157;0;181;403
30318;1359;30321;0.1886;-0.000119;0;189;442
30319;782;30322;0.19509999;-1.2899999E-4;0;208;404
30320;1360;30323;0.1841;-0.000104;0;221;438
30321;769;30324;0.1998;-0.000137;0;189;413
30322;770;30325;0.1998;-0.000137;0;189;413
30323;1352;30326;0.1894;-0.000112;0;199;454
30324;976;30327;0.19949999;-1.3099999E-4;0;193;420
30325;4215;30328;0.1283;1.8000001E-5;0;417;670
30326;1814;30329;0.1918;-7.5999997E-5;0;233;516
30327;1739;30330;0.1824;-6.9000002E-5;0;264;530
30328;1660;30331;0.1954;-0.00012;0;173;505
30329;4141;30332;0.1319;0.000012;0;406;659
30330;1411;30333;0.1961;-8.8000001E-5;0;233;509
30331;1262;30334;0.1901;-0.000086;0;248;513
30332;1176;30335;0.2058;-0.000126;0;200;474
30333;480;30336;0.13680001;-7.5000004E-5;0;206;555
30334;793;30337;0.1338;-7.0000002E-5;0;217;545
30335;308;30338;0.14049999;-8.1999999E-5;0;204;526
30336;819;30339;0.1339;-7.0000002E-5;0;218;545
30337;808;30340;0.1338;-7.2000003E-5;0;203;561
30338;487;30341;0.1366;-7.7999997E-5;0;207;524
30339;1376;30342;0.1402;-0.000064;0;215;527
30340;813;30343;0.131;-6.7000001E-5;0;234;552
30341;1377;30344;0.13689999;-0.000054;0;247;528
30342;800;30345;0.1338;-7.0000002E-5;0;215;559
30343;801;30346;0.1338;-7.0000002E-5;0;215;559
30344;1369;30347;0.14030001;-5.8000001E-5;0;230;541
30345;984;30348;0.14309999;-6.6000001E-5;0;219;519
30346;2699;30349;0.15279999;-0.000032;0;358;663
30347;2944;30350;0.1696;-4.6000001E-5;0;263;573
30348;2854;30351;0.16580001;-6.6000001E-5;0;249;553
30349;2328;30352;0.1604;-4.5000001E-5;0;329;665
30350;1632;30353;0.1648;-7.0000002E-5;0;267;583
30351;12338;30354;0.150683;-9.0000003E-6;0;340;800
30352;10453;30355;0.28134;0.000153;0;550;840
30353;19091;30356;-12321;-12321;-12321;-12321;-12321
30354;347;30357;0.18340001;-0.000053;0;321;659
30355;508;30358;0.2106;-9.2000002E-5;0;240;568
30356;950;30359;0.163;-5.1999999E-5;0;304;747
30357;1963;30360;0.168;-0.000087;0;142;649
30358;2348;30361;0.1628;-8.0999998E-5;0;153;648
30359;4034;30362;0.1399;-0.000032;0;335;716
30360;665;30363;0.2227;-0.000155;0;190;420
30361;1038;30364;0.20550001;-5.6000001E-5;0;267;559
30362;4037;30365;0.1409;-0.000031;0;335;722
30363;1162;30366;0.2067;-0.000138;0;178;459
30364;1039;30367;0.19930001;-3.9999999E-5;0;301;562
30365;1456;30368;0.18880001;-0.000028;0;311;567
30366;1170;30369;0.2084;-1.4800001E-4;0;168;432
30367;1457;30370;0.2015;-5.9999998E-5;0;243;612
30368;1863;30371;0.183;-0.000022;0;305;558
30369;1166;30372;0.2087;-0.000141;0;166;467
30370;1167;30373;0.2087;-0.000141;0;166;467
30371;1043;30374;0.1848;-0.000112;0;170;534
30372;1008;30375;0.149;0;0;156;550
30373;842;30376;0.22679999;-1.9399999E-4;0;135;380
30374;673;30377;0.22239999;-1.4400001E-4;0;213;393
30375;2180;30378;0.18700001;-7.5999997E-5;0;213;547
30376;2043;30379;0.18610001;-0.000105;0;193;487
30377;1817;30380;0.1912;-7.0000002E-5;0;244;537
30378;1703;30381;0.1963;-0.000126;0;175;458
30379;1661;30382;0.18970001;-0.000102;0;230;472
30380;2894;30383;0.16869999;-3.7999998E-5;0;278;568
30381;2524;30384;0.1752;-4.8000002E-5;0;267;557
30382;1413;30385;0.19679999;-0.000086;0;233;533
30383;1241;30386;0.2093;-1.5599999E-4;0;150;425
30384;1177;30387;0.2017;-0.000122;0;219;443
30385;1458;30388;0.19149999;-3.9999999E-5;0;296;600
30386;1864;30389;0.18790001;-0.000043;0;275;623
30387;1459;30390;0.1824;-0.000065;0;264;616
30388;1045;30391;0.18709999;-0.000113;0;179;509
30389;1009;30392;0.2036;-0.000112;0;206;504
30390;686;30393;0.17820001;-3.7999998E-5;0;373;631
30391;1847;30394;0.1913;-7.7999997E-5;0;229;527
30392;1731;30395;0.1956;-0.000128;0;167;466
30393;2574;30396;0.17569999;-0.000055;0;252;551
30394;2235;30397;0.1829;-6.6000001E-5;0;240;538
30395;2108;30398;0.18610001;-0.00011;0;179;492
30396;1636;30399;0.1663;-7.0000002E-5;0;266;582
30397;2185;30400;0.1876;-8.8000001E-5;0;189;523
30398;1821;30401;0.191;-7.8999998E-5;0;229;513
30399;1741;30402;0.1833;-8.3999999E-5;0;233;524
30400;2259;30403;0.1832;-7.3000003E-5;0;225;536
30401;2125;30404;0.1858;-0.000117;0;164;485
30402;3920;30405;0.1434;-0.000027;0;363;748
30403;2721;30406;0.15109999;-0.000026;0;372;649
30404;2896;30407;0.1696;-4.6000001E-5;0;263;571
30405;2530;30408;0.1752;-0.000055;0;252;535
30406;1417;30409;0.1974;-9.5000003E-5;0;218;508
30407;1263;30410;0.1927;-0.000108;0;197;510
30408;3918;30411;0.1442;-2.4999999E-5;0;363;742
30409;2711;30412;0.155;-0.000032;0;356;692
30410;1495;30413;0.178;-9.2000002E-5;0;206;539
30411;1049;30414;0.18539999;-0.000107;0;195;515
30412;3627;30415;0.1582;-5.8000001E-5;0;242;579
30413;3262;30416;0.163;-6.6000001E-5;0;231;569
30414;1865;30417;0.1823;-2.9999999E-5;0;307;607
30415;3628;30418;0.15809999;-5.8000001E-5;0;242;574
30416;687;30419;0.18279999;-5.6000001E-5;0;324;601
30417;2238;30420;0.1781;-5.1999999E-5;0;273;538
30418;2111;30421;0.1821;-9.7999997E-5;0;210;497
30419;2248;30422;0.17820001;-5.9999998E-5;0;258;521
30420;3432;30423;0.15790001;-5.1999999E-5;0;257;580
30421;3163;30424;0.1628;-6.0999999E-5;0;246;564
30422;2161;30425;0.1806;-9.5000003E-5;0;212;507
30423;2190;30426;0.18340001;-7.6999997E-5;0;220;520
30424;1825;30427;0.1857;-0.000064;0;261;504
30425;2902;30428;0.1648;-0.000032;0;295;567
30426;2534;30429;0.1709;-4.0999999E-5;0;284;549
30427;1419;30430;0.1894;-6.2999999E-5;0;280;492
30428;3629;30431;0.1583;-5.8000001E-5;0;242;584
30429;3263;30432;0.1631;-6.6000001E-5;0;231;574
30430;3630;30433;0.1617;-6.8000001E-5;0;210;572
30431;1637;30434;0.16599999;-7.0000002E-5;0;266;572
30432;2588;30435;0.17129999;-4.8999998E-5;0;269;539
30433;3433;30436;0.16150001;-6.1999999E-5;0;225;572
30434;3164;30437;0.1664;-7.1000002E-5;0;213;556
30435;2334;30438;0.16159999;-0.000044;0;329;661
30436;2195;30439;0.1824;-6.7000001E-5;0;240;521
30437;3202;30440;0.1664;-7.6999997E-5;0;198;553
30438;3495;30441;0.16159999;-6.8000001E-5;0;210;568
30439;2722;30442;0.147;-0.000011;0;415;662
30440;2539;30443;0.1752;-0.000055;0;252;534
30441;3198;30444;0.1663;-7.2000003E-5;0;213;551
30442;3488;30445;0.16140001;-6.2999999E-5;0;225;567
30443;2712;30446;0.15800001;-0.000043;0;319;692
30444;3594;30447;0.15809999;-0.000064;0;227;568
30445;3631;30448;0.15809999;-5.8000001E-5;0;242;577
30446;3434;30449;0.16140001;-6.2999999E-5;0;225;564
30447;3165;30450;0.1662;-7.2000003E-5;0;213;547
30448;2335;30451;0.1593;-3.5000001E-5;0;358;670
30449;1638;30452;0.16599999;-7.0000002E-5;0;266;572
30450;3496;30453;0.16150001;-6.8000001E-5;0;210;563
30451;2723;30454;0.15360001;-3.4000001E-5;0;352;668
30452;2909;30455;0.16940001;-4.6000001E-5;0;263;564
30453;3489;30456;0.16140001;-6.2999999E-5;0;225;563
30454;2713;30457;0.1583;-0.000044;0;314;687
30455;3435;30458;0.16150001;-6.1999999E-5;0;225;569
30456;3166;30459;0.1664;-7.1000002E-5;0;213;556
30457;2336;30460;0.15979999;-3.8999999E-5;0;346;652
30458;3436;30461;0.16150001;-6.1999999E-5;0;225;571
30459;2048;30462;0.18619999;-0.000104;0;190;504
30460;1707;30463;0.1953;-0.000118;0;185;480
30461;1244;30464;0.20829999;-0.000143;0;168;445
30462;2058;30465;0.18619999;-0.000104;0;190;503
30463;1715;30466;0.1957;-0.000121;0;179;477
30464;2049;30467;0.18619999;-0.000104;0;190;504
30465;1708;30468;0.1961;-1.2300001E-4;0;174;476
30466;2059;30469;0.18619999;-0.000104;0;190;503
30467;1716;30470;0.1957;-0.000121;0;179;474
30468;3777;30471;0.1469;-4.5000001E-5;0;308;731
30469;930;30472;0.20649999;-0.000121;0;198;475
30470;823;30473;0.2133;-0.000113;0;202;523
30471;2472;30474;0.163;-5.9000002E-5;0;248;549
30472;1056;30475;0.2026;-9.6999996E-5;0;244;475
30473;1656;30476;0.19159999;-0.000118;0;180;509
30474;1149;30477;0.2059;-1.4400001E-4;0;160;466
30475;3135;30478;0.1679;-7.1000002E-5;0;210;563
30476;3890;30479;0.1476;-4.7000001E-5;0;275;712
30477;3858;30480;0.15719999;-4.8000002E-5;0;250;599
30478;593;30481;0.2016;-0.000124;0;212;459
30479;4339;30482;0.14040001;-1.8999999E-5;0;297;671
30480;2159;30483;0.2322;-4.9200002E-4;0;293;520
30481;4255;30484;0.1433;-2.4000001E-5;0;288;657
30482;1805;30485;0.1953;-0.000119;0;184;465
30483;4488;30486;0.13500001;-0.000012;0;311;694
30484;2811;30487;0.1716;-7.5000004E-5;0;218;543
30485;4416;30488;0.13770001;-0.000016;0;304;683
30486;2486;30489;0.17900001;-9.1000002E-5;0;196;520
30487;4181;30490;0.1463;-2.9000001E-5;0;281;644
30488;1255;30491;0.1944;-9.9999997E-5;0;214;506
30489;1407;30492;0.18430001;-0.000155;0;140;434
30490;1207;30493;0.19840001;-8.8000001E-5;0;237;544
30491;1122;30494;0.1873;-7.6999997E-5;0;285;575
30492;2636;30495;0.1542;-3.5000001E-5;0;367;701
30493;4105;30496;0.1496;-3.5000001E-5;0;271;630
30494;936;30497;0.20110001;-0.000112;0;190;569
30495;1314;30498;0.1707;-7.9999998E-5;0;243;598
30496;957;30499;0.1812;-9.4000003E-5;0;222;576
30497;599;30500;0.1825;-9.6000003E-5;0;234;545
30498;4002;30501;0.15279999;-3.9999999E-5;0;266;615
30499;3396;30502;0.161;-0.000055;0;245;581
30500;1395;30503;0.1663;-5.0999999E-5;0;300;565
30501;1396;30504;0.162;-3.7999998E-5;0;333;569
30502;1563;30505;0.14139999;-3.8999999E-5;0;302;597
