ID;PROP_ID;COMP_ID;SolubilityInWaterTemperature;SolubilityInwaterInMass;SolubilityInWaterInMol;SolubilityInWaterStatus;SolubilityInWaterCoefficients;SolubilityInWaterTmin;SolubilityInWaterTmax;SolubilityInWaterA;SolubilityInWaterB;SolubilityInWaterC;SolubilityInWater@298;SolubilityStatus
25614;14977;25617;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25615;16255;25618;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25616;9231;25619;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25617;17827;25620;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25618;17671;25621;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25619;15165;25622;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25620;15011;25623;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25621;15019;25624;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25622;15163;25625;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25623;15565;25626;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25624;16483;25627;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25625;9410;25628;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25626;12012;25629;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25627;11631;25630;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25628;6982;25631;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25629;15024;25632;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25630;15569;25633;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25631;15033;25634;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25632;16685;25635;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25633;15023;25636;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25634;16253;25637;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25635;15219;25638;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25636;15173;25639;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25637;15004;25640;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25638;15003;25641;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25639;6296;25642;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25640;9435;25643;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25641;9436;25644;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25642;17564;25645;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25643;15256;25646;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25644;15255;25647;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25645;15253;25648;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25646;15533;25649;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25647;14978;25650;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25648;13589;25651;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25649;13588;25652;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25650;15696;25653;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25651;11531;25654;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25652;11271;25655;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25653;10294;25656;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25654;10787;25657;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25655;9432;25658;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25656;13632;25659;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25657;13610;25660;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25658;12384;25661;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25659;16156;25662;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25660;11975;25663;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25661;12013;25664;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25662;15133;25665;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25663;12658;25666;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25664;12612;25667;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25665;11901;25668;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25666;11427;25669;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25667;10785;25670;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25668;6527;25671;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25669;16518;25672;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25670;19155;25673;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25671;6992;25674;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25672;12145;25675;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25673;17828;25676;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25674;9230;25677;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25675;9411;25678;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25676;16944;25679;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25677;7092;25680;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25678;12631;25681;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25679;8259;25682;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25680;13649;25683;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25681;14444;25684;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25682;16512;25685;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25683;12170;25686;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25684;12005;25687;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25685;13652;25688;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25686;16245;25689;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25687;15920;25690;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25688;10150;25691;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25689;16791;25692;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25690;12801;25693;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25691;13653;25694;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25692;12659;25695;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25693;16788;25696;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25694;9416;25697;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25695;8254;25698;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25696;6970;25699;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25697;9412;25700;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25698;16404;25701;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25699;14001;25702;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25700;5681;25703;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25701;16525;25704;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25702;18687;25705;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25703;5730;25706;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25704;7029;25707;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25705;5702;25708;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25706;19531;25709;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25707;11727;25710;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25708;16408;25711;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25709;10658;25712;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25710;16407;25713;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25711;6610;25714;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25712;6749;25715;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25713;6573;25716;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25714;6576;25717;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25715;5756;25718;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25716;18692;25719;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25717;10906;25720;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25718;18689;25721;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25719;10526;25722;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25720;10418;25723;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25721;18691;25724;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25722;18690;25725;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25723;8261;25726;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25724;6544;25727;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25725;10160;25728;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25726;9063;25729;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25727;19194;25730;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25728;19050;25731;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25729;18946;25732;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25730;14037;25733;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25731;10833;25734;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25732;13697;25735;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25733;19688;25736;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25734;14067;25737;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25735;8908;25738;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25736;19695;25739;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25737;19630;25740;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25738;19712;25741;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25739;19608;25742;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25740;19629;25743;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25741;19611;25744;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25742;5791;25745;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25743;11562;25746;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25744;19393;25747;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25745;10955;25748;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25746;14046;25749;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25747;9918;25750;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25748;19421;25751;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25749;19183;25752;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25750;19547;25753;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25751;19230;25754;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25752;18769;25755;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25753;19116;25756;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25754;8734;25757;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25755;19605;25758;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25756;19687;25759;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25757;19604;25760;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25758;19346;25761;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25759;7874;25762;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25760;19053;25763;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25761;19019;25764;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25762;10939;25765;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25763;13624;25766;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25764;19039;25767;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25765;19167;25768;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25766;13243;25769;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25767;11955;25770;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25768;14740;25771;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25769;14739;25772;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25770;6741;25773;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25771;6746;25774;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25772;18706;25775;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25773;6744;25776;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25774;9117;25777;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25775;6571;25778;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25776;9462;25779;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25777;7337;25780;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25778;19054;25781;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25779;18738;25782;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25780;18768;25783;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25781;9079;25784;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25782;19081;25785;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25783;19084;25786;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25784;19082;25787;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25785;19083;25788;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25786;10017;25789;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25787;13664;25790;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25788;10264;25791;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25789;10225;25792;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25790;4048;25793;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
25791;4049;25794;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
25792;4042;25795;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
25793;15372;25796;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25794;15312;25797;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25795;4050;25798;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
25796;8716;25799;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25797;17362;25800;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25798;4043;25801;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
25799;4044;25802;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
25800;4045;25803;-12321;-12321;-12321;Undefined;-12321;-12321;-12321;-12321;-12321;-12321;-12321;Undefined
25801;6334;25804;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25802;16753;25805;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25803;7197;25806;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25804;5707;25807;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25805;12155;25808;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25806;12153;25809;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25807;11699;25810;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25808;11233;25811;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25809;16643;25812;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25810;16041;25813;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25811;11221;25814;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25812;10849;25815;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25813;12035;25816;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25814;16577;25817;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25815;8764;25818;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25816;8393;25819;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25817;8978;25820;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25818;13376;25821;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25819;12896;25822;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25820;13373;25823;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25821;13048;25824;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25822;13129;25825;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25823;10268;25826;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25824;13375;25827;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25825;9026;25828;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25826;9580;25829;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25827;13051;25830;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25828;13372;25831;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25829;14319;25832;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25830;12895;25833;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25831;11892;25834;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25832;10026;25835;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25833;10067;25836;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25834;16224;25837;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25835;14813;25838;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25836;12761;25839;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
25837;9858;25840;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
