ID;PROP_ID;COMP_ID;EnthalpyOfVapourizationA;EnthalpyOfVapourizationB;EnthalpyOfVapourizationN;EnthalpyOfVapourizationTmin;EnthalpyOfVapourizationTmax
30331;1262;30334;56580;582.82001;0.41299999;217.5;582.82001
30332;1176;30335;48080;544;0.43599999;170.05;544
30333;480;30336;50082;625.41998;0.38;175.64;625.41998
30334;793;30337;51607;615.42999;0.38;186.91;615.42999
30335;308;30338;39116;595.81;0.38;138.7;595.81
30336;819;30339;51771;614.94;0.38;187.95;614.94
30337;808;30340;51853;630.52002;0.38;172.95;630.52002
30338;487;30341;47650;594.10999;0.38;176.67999;594.10999
30339;1376;30342;68454;597.44;0.38;184.94;597.44
30340;813;30343;49662;622.45001;0.38;204.33;622.45001
30341;1377;30344;66896;597.97998;0.38;217.36;597.97998
30342;800;30345;52506;628.79999;0.38;184.63;628.79999
30343;801;30346;52506;628.79999;0.38;184.63;628.79999
30344;1369;30347;71639;610.59003;0.38;199.94;610.59003
30345;984;30348;66265;588.5;0.38;188.67;588.5
30346;2699;30349;74634;733;0.38;327.75;733
30347;2944;30350;84663;642.75;0.38;232.78;642.75
30348;2854;30351;58263;623.40002;0.38;219.16;623.40002
30349;2328;30352;71660;734.53998;0.38;299.14999;734.53998
30350;1632;30353;56570;652.60999;0.38;237.35001;652.60999
30351;12338;30354;93566.313;893;0.398081;335.12;893
30352;10453;30355;-12321;-12321;-12321;-12321;-12321
30353;19091;30356;-12321;-12321;-12321;-12321;-12321
30354;347;30357;82214;729;0.38;290.64999;729
30355;508;30358;59865;638;0.322;210.12;638
30356;950;30359;80832;817;0.38100001;273.64999;817
30357;1963;30360;65791;718.95001;0.38;111.8;718.95001
30358;2348;30361;68632;717.73999;0.38;123.07;717.73999
30359;4034;30362;80077;786.32001;0.38;304.56;786.32001
30360;665;30363;41233;490;0.426;159.53;490
30361;1038;30364;92240;629.12;0.38;237.25;629.12
30362;4037;30365;81833;792.39001;0.38;304.56;792.39001
30363;1162;30366;42949;528.84003;0.38;147.67;528.84003
30364;1039;30367;90395;632.01001;0.38;271.04001;632.01001
30365;1456;30368;94437;637.26001;0.38;280.94;637.26001
30366;1170;30369;41129;501.82001;0.38;138.36;501.82001
30367;1457;30370;105665;682;0.38;213.14999;682
30368;1863;30371;99838;627.97998;0.38;274.79001;627.97998
30369;1166;30372;43904;536.72998;0.38;136.08;536.72998
30370;1167;30373;43904;536.72998;0.38;136.08;536.72998
30371;1043;30374;48825;604;0.38;139.64;604
30372;1008;30375;83370;579.45001;0.537;155.95;579.45001
30373;842;30376;36382;450.37;0.38;104.66;450.37
30374;673;30377;37940;463.20001;0.35699999;183.45;463.20001
30375;2180;30378;77376;616.90002;0.38;183.14999;616.90002
30376;2043;30379;51316;557.26001;0.38;162.66;557.26001
30377;1817;30380;73314;606.67999;0.38;213.97;606.67999
30378;1703;30381;48631;528;0.40700001;145;528
30379;1661;30382;45620;542.27002;0.38;200.12;542.27002
30380;2894;30383;85694;638.09003;0.38;247.78;638.09003
30381;2524;30384;81496;627.22998;0.38;236.50999;627.22998
30382;1413;30385;64565;603.20001;0.38;202.7;603.20001
30383;1241;30386;40443;495;0.36300001;120.2;495
30384;1177;30387;41065;512.82001;0.38;188.85001;512.82001
30385;1458;30388;97487;670.5;0.38;265.94;670.5
30386;1864;30389;106284;692.59003;0.38;244.78999;692.59003
30387;1459;30390;102015;685.78003;0.38;233.52;685.78003
30388;1045;30391;49275;579;0.38;149.33;579
30389;1009;30392;87180;574;0.67799997;188;574
30390;686;30393;64288;701.02002;0.38;343.14999;701.02002
30391;1847;30394;70459;596.52002;0.38;198.97;596.52002
30392;1731;30395;46196;535.82001;0.38;137.42999;535.82001
30393;2574;30396;79010;621;0.38;221.50999;621
30394;2235;30397;74583;607.85999;0.38;210.24001;607.85999
30395;2108;30398;50723;561.5;0.38;148.7;561.5
30396;1636;30399;57981;652;0.38;235.98;652
30397;2185;30400;72727;593.34003;0.38;159.14999;593.34003
30398;1821;30401;68773;582.81;0.38;198.97;582.81
30399;1741;30402;58144;593.85999;0.38;203.08;593.85999
30400;2259;30403;72756;606.01001;0.38;195.24001;606.01001
30401;2125;30404;48932;554.89001;0.38;133.7;554.89001
30402;3920;30405;84142;817.53998;0.38;333.04001;817.53998
30403;2721;30406;73244;719.34998;0.38;342.14999;719.34998
30404;2896;30407;84419;640.96997;0.38;232.78;640.96997
30405;2530;30408;76892;605.01001;0.38;221.50999;605.01001
30406;1417;30409;60971;578;0.38;187.7;578
30407;1263;30410;51929;579.90002;0.38;167.14999;579.90002
30408;3918;30411;84664;812.34998;0.38;333.04001;812.34998
30409;2711;30412;79671;762.45001;0.38;326.38;762.45001
30410;1495;30413;55131;608.91998;0.38;176.28;608.91998
30411;1049;30414;49146;585;0.38;165.00999;585
30412;3627;30415;68113;649.40002;0.38;211.92;649.40002
30413;3262;30416;63894;638.90997;0.38;200.64999;638.90997
30414;1865;30417;101683;677.27002;0.38;277.20999;677.27002
30415;3628;30418;67484;643.91998;0.38;211.92;643.91998
30416;687;30419;62008;671.37;0.38;294.14999;671.37
30417;2238;30420;72995;608.47998;0.38;242.66;608.47998
30418;2111;30421;49859;567.40002;0.38;180.08;567.40002
30419;2248;30422;69339;591.47998;0.38;227.66;591.47998
30420;3432;30423;68999;649.72998;0.38;226.92;649.72998
30421;3163;30424;64821;634.5;0.38;215.64999;634.5
30422;2161;30425;50350;576.5;0.377;182.28;576.5
30423;2190;30426;70644;589.66998;0.38;190.14999;589.66998
30424;1825;30427;66082;573.58002;0.38;231.39;573.58002
30425;2902;30428;82178;637.32001;0.38;265.20001;637.32001
30426;2534;30429;77042;618.97998;0.38;253.92999;618.97998
30427;1419;30430;58817;562.40002;0.38;249.55;562.40002
30428;3629;30431;68585;653.51001;0.38;211.92;653.51001
30429;3263;30432;64478;644.46997;0.38;200.64999;644.46997
30430;3630;30433;68044;641.60999;0.38;179.5;641.60999
30431;1637;30434;57030;641.78998;0.38;235.98;641.78998
30432;2588;30435;74114;608.58002;0.38;238.92999;608.58002
30433;3433;30436;68929;642.08002;0.38;194.5;642.08002
30434;3164;30437;65310;625.60999;0.38;183.23;625.60999
30435;2334;30438;73066;730.78998;0.38;299.14999;730.78998
30436;2195;30439;72486;591.45001;0.38;210.24001;591.45001
30437;3202;30440;63590;622.52002;0.38;168.23;622.52002
30438;3495;30441;67570;637.53003;0.38;179.5;637.53003
30439;2722;30442;74596;732.04999;0.38;385.14999;732.04999
30440;2539;30443;76742;603.88;0.38;221.50999;603.88
30441;3198;30444;64859;621.48999;0.38;183.23;621.48999
30442;3488;30445;68292;636.65997;0.38;194.5;636.65997
30443;2712;30446;79671;762.45001;0.38;289.14999;762.45001
30444;3594;30447;65982;638.14001;0.38;196.92;638.14001
30445;3631;30448;67798;646.65997;0.38;211.92;646.65997
30446;3434;30449;67974;633.95001;0.38;194.5;633.95001
30447;3165;30450;64408;617.37;0.38;183.23;617.37
30448;2335;30451;73976;739.51001;0.38;328.14999;739.51001
30449;1638;30452;57030;641.78998;0.38;235.98;641.78998
30450;3496;30453;67095;633.44;0.38;179.5;633.44
30451;2723;30454;75231;738.01001;0.38;322.14999;738.01001
30452;2909;30455;83517;634.39001;0.38;232.78;634.39001
30453;3489;30456;67815;632.59998;0.38;194.5;632.59998
30454;2713;30457;79072;756.96997;0.38;284.14999;756.96997
30455;3435;30458;68610;639.37;0.38;194.5;639.37
30456;3166;30459;65310;625.60999;0.38;183.23;625.60999
30457;2336;30460;72186;722.37;0.38;315.85001;722.37
30458;3436;30461;68770;640.71997;0.38;194.5;640.71997
30459;2048;30462;52705;574.34998;0.38;160.38;574.34998
30460;1707;30463;48148;549.51001;0.38;154.64999;549.51001
30461;1244;30464;44280;515;0.39300001;138.31;515
30462;2058;30465;52565;572.89001;0.38;160.38;572.89001
30463;1715;30466;47895;546.75;0.38;149.11;546.75
30464;2049;30467;52705;574.34998;0.38;160.38;574.34998
30465;1708;30468;47865;546.41998;0.38;143.85001;546.41998
30466;2059;30469;52565;572.89001;0.38;160.38;572.89001
30467;1716;30470;47641;543.98999;0.38;149.11;543.98999
30468;3777;30471;74611;801;0.38;277.85001;801
30469;930;30472;49620;544.62;0.38;168.14999;544.62
30470;823;30473;55250;593.29999;0.38;172.35001;593.29999
30471;2472;30474;68525;619;0.38;218.02;619
30472;1056;30475;50935;544.90002;0.38;213.87;544.90002
30473;1656;30476;47289;578.88;0.38;149.64;578.88
30474;1149;30477;42597;535.71002;0.38;130.16;535.71002
30475;3135;30478;67525;632.85999;0.38;198.23;632.85999
30476;3890;30479;77933;782.37;0.38;245.35001;782.37
30477;3858;30480;75159;669.09003;0.38;220.14999;669.09003
30478;593;30481;43612;528.59998;0.38;182.44;528.59998
30479;4339;30482;94743;740.59003;0.38;266.95001;740.59003
30480;2159;30483;55167;563.66998;0.40599999;152.60001;563.66998
30481;4255;30484;91047;727.5;0.38;258.14999;727.5
30482;1805;30485;48924;535.25;0.39300001;153.75;535.25
30483;4488;30486;101517;764.46002;0.38;281.14999;764.46002
30484;2811;30487;66226;613;0.435;188.35001;613
30485;4416;30488;98241;752.90002;0.38;273.64999;752.90002
30486;2486;30489;59280;590.15002;0.39700001;165.55;590.15002
30487;4181;30490;87180;713.56;0.38;250.85001;713.56
30488;1255;30491;55020;576.34003;0.38;183.88;576.34003
30489;1407;30492;43250;504.42999;0.38699999;110.25;504.42999
30490;1207;30493;59813;614.09003;0.38;206.87;614.09003
30491;1122;30494;57482;645;0.41499999;255.00999;645
30492;2636;30495;74854;770.98999;0.38;337.14999;770.98999
30493;4105;30496;83384;700.40997;0.38;241.14999;700.40997
30494;936;30497;52686;639.01001;0.38;159.55;639.01001
30495;1314;30498;54766;668.34003;0.38;212.98;668.34003
30496;957;30499;51804;646.20001;0.38;191.99001;646.20001
30497;599;30500;50070;615;0.38;204.17999;615
30498;4002;30501;79308;685.13;0.38;235.64999;685.13
30499;3396;30502;70780;650.71002;0.38;215.14999;650.71002
30500;1395;30503;63839;634.73999;0.38;270.48999;634.73999
30501;1396;30504;62781;639.34003;0.38;302.91;639.34003
30502;1563;30505;72175;667;0.373;272;667
30503;1388;30506;65799;639;0.38;285.48999;639
30504;995;30507;60268;611;0.38;274.22;611
30505;4375;30508;96784;760.65997;0.38;409.48999;760.65997
30506;2520;30509;80572;620.40002;0.38;295.14999;620.40002
30507;2364;30510;58138;623.35999;0.38;296.79001;623.35999
30508;4296;30511;93385;750.52002;0.38;275.54999;750.52002
30509;2177;30512;75394;601.71997;0.38;228.14999;601.71997
30510;1994;30513;53524;600.65997;0.38;169.14999;600.65997
30511;12183;30514;83301.461;693;0.40999001;200;693
30512;4067;30515;82548;717.83002;0.38;364.41;717.83002
30513;1041;30516;50744;580;0.38;162.35001;580
30514;1006;30517;63390;547;0.32600001;300;547
30515;3037;30518;64411;665.04999;0.38;224.64999;665.04999
30516;2571;30519;79523;612.65002;0.38;236.50999;612.65002
30517;2325;30520;72955;730.33002;0.38;299.14999;730.33002
30518;1630;30521;58009;652.98999;0.38;252.35001;652.98999
30519;11786;30522;-12321;-12321;-12321;-12321;-12321
30520;9910;30523;86877.117;616;0.434856;200;616
30521;3963;30524;78733;705.58002;0.38;353.14001;705.58002
30522;3816;30525;74821;692.34003;0.38;341.87;692.34003
30523;3096;30526;67201;661.12;0.38;319.32999;661.12
30524;13062;30527;125588.38;786;0.46358901;200;786
30525;6604;30528;127491.65;839;0.46557;340.07999;839
30526;15614;30529;91699.578;639;0.45236999;200;639
30527;15598;30530;60886.09;659;0.36213699;200;659
30528;10689;30531;99177.344;798;0.411596;400.10001;798
30529;7028;30532;-12321;-12321;-12321;-12321;-12321
30530;6659;30533;78758.313;730;0.410065;200;730
30531;9669;30534;60815.719;669;0.437307;200;669
30532;5716;30535;88352.977;753;0.412487;428.91;753
30533;13369;30536;54179.012;599;0.38365501;200;599
30534;17767;30537;54134.98;588.70001;0.39537001;200;588.70001
30535;7205;30538;129854.7;922;0.43741801;200;922
30536;9106;30539;91938.445;820;0.41711199;326.60001;820
30537;7244;30540;69986.367;712;0.39742801;200;712
30538;7201;30541;93633.969;838;0.41453499;429.60001;838
30539;19318;30542;62129.289;632;0.40238199;200;632
30540;8274;30543;-12321;-12321;-12321;-12321;-12321
30541;6559;30544;62828.891;684;0.38759601;467.121;684
30542;18326;30545;99743.32;817;0.41847199;200;817
30543;15002;30546;-12321;-12321;-12321;-12321;-12321
30544;18245;30547;127091.7;779;0.44666401;200;779
30545;10196;30548;94812.734;742;0.42369699;200;742
30546;18877;30549;85456.813;817;0.40287301;200;817
30547;15192;30550;60012.77;664;0.38800001;200;664
30548;8615;30551;61187.309;653;0.39233199;200;653
30549;8614;30552;62282.738;652;0.39318699;200;652
30550;5750;30553;85787.445;819;0.39388701;349.12;819
30551;8536;30554;64827.406;632;0.396027;200;632
30552;7617;30555;65831.914;623;0.39256501;200;623
30553;6197;30556;46808.051;551;0.38195699;200;551
30554;12237;30557;63683.574;628;0.38803601;200;628
30555;18402;30558;55981.5;708;0.34643;200;708
30556;10515;30559;70826.813;616;0.39340299;200;616
30557;18403;30560;99585.844;755;0.43618301;200;755
30558;17876;30561;72377.055;628;0.39864901;200;628
30559;17394;30562;48782.801;562.5;0.38217801;200;562.5
30560;16746;30563;54249.75;593;0.38582101;200;593
30561;14300;30564;59440.777;600;0.39129901;200;600
30562;12141;30565;53000.828;616;0.36642399;200;616
30563;16074;30566;99285.703;777;0.42188299;300.54001;777
30564;10424;30567;110108.13;832;0.41940099;407.60001;832
30565;5795;30568;166762.17;1096;0.45001501;446.13;1096
30566;10066;30569;68915.57;735;0.40723699;200;735
30567;7272;30570;78551.234;784;0.405285;200;784
30568;9598;30571;79105.094;762;0.41027299;200;762
30569;7227;30572;104642.8;792;0.43344501;429.82999;792
30570;8245;30573;119799.98;941;0.41447401;350.10001;941
30571;6777;30574;78377.313;627.09998;0.41269699;200;627.09998
30572;8759;30575;84968.398;813;0.40972099;200;813
30573;13698;30576;69855.32;780;0.37716001;200;780
30574;12149;30577;56483.234;587;0.420946;200;587
30575;8914;30578;68161.914;627;0.39255399;200;627
30576;15720;30579;80474.523;631;0.42360899;200;631
30577;7601;30580;59326.957;696.5;0.37564299;200;696.5
30578;8944;30581;68610.07;755;0.442505;200;755
30579;7619;30582;66327.984;555.90002;0.41864899;342.79001;555.90002
30580;17167;30583;57342.988;582.40002;0.391357;200;582.40002
30581;6306;30584;63218.539;541;0.454559;232.2;541
30582;5778;30585;51966.816;527;0.37783799;200;527
30583;10121;30586;-12321;-12321;-12321;-12321;-12321
30584;14438;30587;74874.055;658;0.39888501;200;658
30585;14436;30588;73464.188;625;0.41253701;200;625
30586;11198;30589;66148.211;627;0.40022099;200;627
30587;11215;30590;66148.211;627;0.40022099;200;627
30588;17868;30591;53255.879;569;0.38888299;200;569
30589;18622;30592;43712.426;640;0.36576799;200;640
30590;16179;30593;75629.359;780;0.33171201;294.10001;780
30591;17544;30594;59057.465;659;0.40170401;200;659
30592;12745;30595;69935.156;651;0.37624401;200;651
30593;14121;30596;90733.922;871;0.38150501;200;871
30594;9136;30597;78673.727;756;0.39087799;200;756
30595;18800;30598;75576.484;706;0.404847;200;706
30596;15166;30599;77801.555;673;0.3712;200;673
30597;18144;30600;111076.77;702;0.466571;200;702
30598;15297;30601;68888.07;758;0.35953501;287.10001;758
30599;15506;30602;79279.234;683;0.36882201;200;683
30600;16059;30603;74510.477;683;0.37105301;200;683
30601;10763;30604;113547.09;757;0.531084;200;757
30602;14705;30605;122395.38;747;0.52561098;200;747
30603;14707;30606;135125.17;766;0.50260901;200;766
30604;13521;30607;-12321;-12321;-12321;-12321;-12321
30605;14122;30608;90687.672;871;0.37984401;200;871
30606;17160;30609;76776.742;719;0.38216501;200;719
30607;17159;30610;84116.93;720;0.39028299;200;720
30608;15950;30611;85332.898;703;0.49362499;200;703
30609;15403;30612;72824.102;758;0.37075099;292.10001;758
30610;12187;30613;59400.906;614;0.38344201;200;614
30611;8080;30614;70913.273;584;0.425643;209.60001;584
30612;8934;30615;63618.055;527;0.41697299;200;527
30613;6307;30616;64963.695;556;0.46438399;276.16;556
30614;17163;30617;100932.98;713;0.43560901;311.10001;713
30615;9104;30618;44554.523;603;0.442159;200;603
30616;8983;30619;74106.398;814;0.34437999;200;814
30617;6802;30620;39922.707;448;0.38236499;200;448
30618;9082;30621;78516.477;608;0.42399099;200;608
30619;13446;30622;53577.285;652;0.378142;200;652
30620;9384;30623;73461.523;721;0.397266;200;721
30621;7620;30624;74546.969;611;0.42323399;200;611
30622;8050;30625;60727.496;620;0.376569;255.25999;620
30623;12660;30626;58865.844;640;0.38473901;200;640
30624;13181;30627;93959.531;804;0.41394499;381.60001;804
30625;11277;30628;92645.094;674;0.432583;314.10001;674
30626;16507;30629;61163.957;640;0.38530001;200;640
30627;13028;30630;48630.453;571;0.37957001;200;571
30628;15186;30631;61127.988;642;0.39280999;200;642
30629;17877;30632;66184.641;658;0.402574;200;658
30630;7319;30633;58063.371;579;0.42457199;200;579
30631;7174;30634;64220.371;583;0.37896401;200;583
30632;9892;30635;52748.523;574;0.387214;200;574
30633;13155;30636;83761.898;604;0.43610999;200;604
30634;8868;30637;55270.313;604;0.380891;200;604
30635;18149;30638;88289.578;715;0.42754999;200;715
30636;14374;30639;73495.969;779;0.39230499;305.10001;779
30637;14952;30640;71252.633;650;0.396193;200;650
30638;16292;30641;76614.906;627;0.417431;200;627
30639;15208;30642;52509.414;603;0.393794;200;603
30640;12861;30643;47325.926;548;0.376425;200;548
30641;12654;30644;73239.711;601;0.425652;200;601
30642;9177;30645;59121.379;608;0.37376899;200;608
30643;17991;30646;81493.641;582;0.39673901;200;582
30644;8192;30647;57460.105;597;0.37788901;200;597
30645;13784;30648;83805.367;610;0.427652;200;610
30646;11368;30649;45139.445;603;0.40267399;200;603
30647;16614;30650;68212.055;696;0.36661199;200;696
30648;17156;30651;65139.344;671;0.417656;200;671
30649;5993;30652;69050.055;752;0.35589001;200;752
30650;12592;30653;-12321;-12321;-12321;-12321;-12321
30651;15982;30654;59110.414;613;0.374349;200;613
30652;9173;30655;59474.168;618;0.36868101;200;618
30653;8767;30656;85883.547;750;0.424191;200;750
30654;9169;30657;58187.527;615;0.36566001;200;615
30655;8746;30658;52025.75;667;0.348407;200;667
30656;7245;30659;68809.555;739;0.48358101;200;739
30657;7068;30660;103725.67;772;0.46558699;427.34;772
30658;15809;30661;70137.547;623;0.39022401;200;623
30659;9415;30662;105753.2;892;0.40246299;465.70001;892
30660;16617;30663;48083.887;564;0.37970901;200;564
30661;8200;30664;65387.586;605;0.406169;200;605
30662;12575;30665;76192.305;645;0.432607;200;645
30663;7114;30666;65377.926;625;0.41614401;221.71001;625
30664;11776;30667;103397.95;806;0.41863;308.64999;806
30665;18247;30668;63664.359;677;0.400711;200;677
30666;6076;30669;73398.688;711;0.40806699;322.89999;711
30667;16597;30670;56489.313;612;0.389404;200;612
30668;7960;30671;76244.016;628;0.42317301;200;628
30669;9895;30672;58236.094;658;0.40687099;200;658
30670;18674;30673;67955.875;710;0.39949799;200;710
