ID;PROP_ID;COMP_ID;HenryConstantInWaterTemperature;HenryConstantInWaterInMoleFraction;HenryConstantInWaterInVolumeFraction
22952;15099;22955;-12321;-12321;-12321
22953;12956;22956;-12321;-12321;-12321
22954;13394;22957;-12321;-12321;-12321
22955;9632;22958;-12321;-12321;-12321
22956;14185;22959;-12321;-12321;-12321
22957;13288;22960;-12321;-12321;-12321
22958;15426;22961;-12321;-12321;-12321
22959;13977;22962;-12321;-12321;-12321
22960;8817;22963;-12321;-12321;-12321
22961;9781;22964;-12321;-12321;-12321
22962;16134;22965;-12321;-12321;-12321
22963;17211;22966;-12321;-12321;-12321
22964;11664;22967;-12321;-12321;-12321
22965;7005;22968;-12321;-12321;-12321
22966;6413;22969;-12321;-12321;-12321
22967;12314;22970;-12321;-12321;-12321
22968;14944;22971;-12321;-12321;-12321
22969;18892;22972;-12321;-12321;-12321
22970;19300;22973;-12321;-12321;-12321
22971;18891;22974;-12321;-12321;-12321
22972;8072;22975;-12321;-12321;-12321
22973;18885;22976;-12321;-12321;-12321
22974;7341;22977;-12321;-12321;-12321
22975;17997;22978;-12321;-12321;-12321
22976;19303;22979;-12321;-12321;-12321
22977;18817;22980;-12321;-12321;-12321
22978;7113;22981;-12321;-12321;-12321
22979;18813;22982;-12321;-12321;-12321
22980;13202;22983;-12321;-12321;-12321
22981;14335;22984;-12321;-12321;-12321
22982;13617;22985;-12321;-12321;-12321
22983;9718;22986;-12321;-12321;-12321
22984;16132;22987;-12321;-12321;-12321
22985;17176;22988;-12321;-12321;-12321
22986;17000;22989;-12321;-12321;-12321
22987;8727;22990;-12321;-12321;-12321
22988;17021;22991;-12321;-12321;-12321
22989;11912;22992;-12321;-12321;-12321
22990;17305;22993;-12321;-12321;-12321
22991;12954;22994;-12321;-12321;-12321
22992;6442;22995;-12321;-12321;-12321
22993;7588;22996;-12321;-12321;-12321
22994;6495;22997;-12321;-12321;-12321
22995;10128;22998;-12321;-12321;-12321
22996;16717;22999;-12321;-12321;-12321
22997;16759;23000;-12321;-12321;-12321
22998;5789;23001;-12321;-12321;-12321
22999;10912;23002;-12321;-12321;-12321
23000;17032;23003;-12321;-12321;-12321
23001;17350;23004;-12321;-12321;-12321
23002;17259;23005;-12321;-12321;-12321
23003;17173;23006;-12321;-12321;-12321
23004;11455;23007;-12321;-12321;-12321
23005;11290;23008;-12321;-12321;-12321
23006;17076;23009;-12321;-12321;-12321
23007;17219;23010;-12321;-12321;-12321
23008;17226;23011;-12321;-12321;-12321
23009;17171;23012;-12321;-12321;-12321
23010;17351;23013;-12321;-12321;-12321
23011;16481;23014;-12321;-12321;-12321
23012;5884;23015;-12321;-12321;-12321
23013;6023;23016;-12321;-12321;-12321
23014;17225;23017;-12321;-12321;-12321
23015;11603;23018;-12321;-12321;-12321
23016;17172;23019;-12321;-12321;-12321
23017;16961;23020;-12321;-12321;-12321
23018;17904;23021;-12321;-12321;-12321
23019;8103;23022;-12321;-12321;-12321
23020;16440;23023;-12321;-12321;-12321
23021;11866;23024;-12321;-12321;-12321
23022;10960;23025;-12321;-12321;-12321
23023;7273;23026;-12321;-12321;-12321
23024;13655;23027;-12321;-12321;-12321
23025;9273;23028;-12321;-12321;-12321
23026;11936;23029;-12321;-12321;-12321
23027;7799;23030;-12321;-12321;-12321
23028;13695;23031;-12321;-12321;-12321
23029;10605;23032;-12321;-12321;-12321
23030;7707;23033;-12321;-12321;-12321
23031;6984;23034;-12321;-12321;-12321
23032;13703;23035;-12321;-12321;-12321
23033;7771;23036;-12321;-12321;-12321
23034;19200;23037;-12321;-12321;-12321
23035;19256;23038;-12321;-12321;-12321
23036;12248;23039;-12321;-12321;-12321
23037;12247;23040;-12321;-12321;-12321
23038;11888;23041;-12321;-12321;-12321
23039;12974;23042;-12321;-12321;-12321
23040;12115;23043;-12321;-12321;-12321
23041;11463;23044;-12321;-12321;-12321
23042;12603;23045;-12321;-12321;-12321
23043;12622;23046;-12321;-12321;-12321
23044;12856;23047;-12321;-12321;-12321
23045;13197;23048;-12321;-12321;-12321
23046;11461;23049;-12321;-12321;-12321
23047;11462;23050;-12321;-12321;-12321
23048;13473;23051;-12321;-12321;-12321
23049;10481;23052;-12321;-12321;-12321
23050;15282;23053;-12321;-12321;-12321
23051;11695;23054;-12321;-12321;-12321
23052;11696;23055;-12321;-12321;-12321
23053;10478;23056;-12321;-12321;-12321
23054;12599;23057;-12321;-12321;-12321
23055;12600;23058;-12321;-12321;-12321
23056;10479;23059;-12321;-12321;-12321
23057;14150;23060;-12321;-12321;-12321
23058;12052;23061;-12321;-12321;-12321
23059;12912;23062;-12321;-12321;-12321
23060;12911;23063;-12321;-12321;-12321
23061;7608;23064;-12321;-12321;-12321
23062;12439;23065;-12321;-12321;-12321
23063;12440;23066;-12321;-12321;-12321
23064;19391;23067;-12321;-12321;-12321
23065;19388;23068;-12321;-12321;-12321
23066;8815;23069;-12321;-12321;-12321
23067;9685;23070;-12321;-12321;-12321
23068;8341;23071;-12321;-12321;-12321
23069;11576;23072;-12321;-12321;-12321
23070;8020;23073;-12321;-12321;-12321
23071;12615;23074;-12321;-12321;-12321
23072;13795;23075;-12321;-12321;-12321
23073;13206;23076;-12321;-12321;-12321
23074;13207;23077;-12321;-12321;-12321
23075;12437;23078;-12321;-12321;-12321
23076;12438;23079;-12321;-12321;-12321
23077;12613;23080;-12321;-12321;-12321
23078;12962;23081;-12321;-12321;-12321
23079;12619;23082;-12321;-12321;-12321
23080;12913;23083;-12321;-12321;-12321
23081;12614;23084;-12321;-12321;-12321
23082;12899;23085;-12321;-12321;-12321
23083;6990;23086;-12321;-12321;-12321
23084;10126;23087;-12321;-12321;-12321
23085;12105;23088;-12321;-12321;-12321
23086;9986;23089;-12321;-12321;-12321
23087;8416;23090;-12321;-12321;-12321
23088;8417;23091;-12321;-12321;-12321
23089;12484;23092;-12321;-12321;-12321
23090;12485;23093;-12321;-12321;-12321
23091;11670;23094;-12321;-12321;-12321
23092;11671;23095;-12321;-12321;-12321
23093;8260;23096;-12321;-12321;-12321
23094;11672;23097;-12321;-12321;-12321
23095;11673;23098;-12321;-12321;-12321
23096;9985;23099;-12321;-12321;-12321
23097;12486;23100;-12321;-12321;-12321
23098;12487;23101;-12321;-12321;-12321
23099;8799;23102;-12321;-12321;-12321
23100;10295;23103;-12321;-12321;-12321
23101;17471;23104;-12321;-12321;-12321
23102;10362;23105;-12321;-12321;-12321
23103;6099;23106;-12321;-12321;-12321
23104;5965;23107;-12321;-12321;-12321
23105;17582;23108;-12321;-12321;-12321
23106;8533;23109;-12321;-12321;-12321
23107;10425;23110;-12321;-12321;-12321
23108;17206;23111;-12321;-12321;-12321
23109;11663;23112;-12321;-12321;-12321
23110;6985;23113;-12321;-12321;-12321
23111;12312;23114;-12321;-12321;-12321
23112;12311;23115;-12321;-12321;-12321
23113;12304;23116;-12321;-12321;-12321
23114;12305;23117;-12321;-12321;-12321
23115;12310;23118;-12321;-12321;-12321
23116;14196;23119;-12321;-12321;-12321
23117;14197;23120;-12321;-12321;-12321
23118;12309;23121;-12321;-12321;-12321
23119;12308;23122;-12321;-12321;-12321
23120;12306;23123;-12321;-12321;-12321
23121;12307;23124;-12321;-12321;-12321
23122;19252;23125;-12321;-12321;-12321
23123;19253;23126;-12321;-12321;-12321
23124;12301;23127;-12321;-12321;-12321
23125;12302;23128;-12321;-12321;-12321
23126;12303;23129;-12321;-12321;-12321
23127;9683;23130;-12321;-12321;-12321
23128;6816;23131;-12321;-12321;-12321
23129;8211;23132;-12321;-12321;-12321
23130;11105;23133;-12321;-12321;-12321
23131;7291;23134;-12321;-12321;-12321
23132;13189;23135;-12321;-12321;-12321
23133;10047;23136;-12321;-12321;-12321
23134;7368;23137;-12321;-12321;-12321
23135;16487;23138;-12321;-12321;-12321
23136;9002;23139;-12321;-12321;-12321
23137;6983;23140;-12321;-12321;-12321
23138;14211;23141;-12321;-12321;-12321
23139;14212;23142;-12321;-12321;-12321
23140;8660;23143;-12321;-12321;-12321
23141;10226;23144;-12321;-12321;-12321
23142;9869;23145;-12321;-12321;-12321
23143;6481;23146;-12321;-12321;-12321
23144;6240;23147;-12321;-12321;-12321
23145;13919;23148;-12321;-12321;-12321
23146;9592;23149;-12321;-12321;-12321
23147;12339;23150;-12321;-12321;-12321
23148;6241;23151;-12321;-12321;-12321
23149;18982;23152;-12321;-12321;-12321
23150;7644;23153;-12321;-12321;-12321
23151;6575;23154;-12321;-12321;-12321
23152;11408;23155;-12321;-12321;-12321
23153;381;23156;25;3955.8806;7.1204998E-2
23154;12530;23157;-12321;-12321;-12321
23155;19567;23158;-12321;-12321;-12321
23156;12266;23159;-12321;-12321;-12321
23157;13075;23160;-12321;-12321;-12321
23158;13076;23161;-12321;-12321;-12321
23159;13077;23162;-12321;-12321;-12321
23160;13078;23163;-12321;-12321;-12321
23161;13079;23164;-12321;-12321;-12321
23162;10176;23165;-12321;-12321;-12321
23163;9695;23166;-12321;-12321;-12321
23164;13445;23167;-12321;-12321;-12321
23165;13371;23168;-12321;-12321;-12321
23166;3950;23169;-12321;-12321;-12321
23167;10188;23170;-12321;-12321;-12321
23168;3807;23171;-12321;-12321;-12321
23169;9256;23172;-12321;-12321;-12321
23170;11998;23173;-12321;-12321;-12321
23171;19711;23174;-12321;-12321;-12321
23172;14032;23175;-12321;-12321;-12321
23173;3951;23176;-12321;-12321;-12321
23174;3808;23177;-12321;-12321;-12321
23175;9255;23178;-12321;-12321;-12321
23176;12800;23179;-12321;-12321;-12321
23177;6586;23180;-12321;-12321;-12321
23178;9835;23181;-12321;-12321;-12321
23179;9860;23182;-12321;-12321;-12321
23180;19648;23183;-12321;-12321;-12321
23181;19635;23184;-12321;-12321;-12321
23182;14392;23185;-12321;-12321;-12321
23183;19566;23186;-12321;-12321;-12321
23184;8756;23187;-12321;-12321;-12321
23185;6506;23188;-12321;-12321;-12321
23186;5507;23189;-12321;-12321;-12321
23187;621;23190;20;-12321;-12321
23188;5346;23191;-12321;-12321;-12321
23189;1971;23192;17;0;0
23190;2993;23193;-12321;-12321;-12321
23191;859;23194;-12321;-12321;-12321
23192;519;23195;-12321;-12321;-12321
23193;847;23196;-12321;-12321;-12321
23194;880;23197;-12321;-12321;-12321
23195;383;23198;-12321;-12321;-12321
23196;384;23199;-12321;-12321;-12321
23197;529;23200;-12321;-12321;-12321
23198;868;23201;-12321;-12321;-12321
23199;1110;23202;-12321;-12321;-12321
23200;3927;23203;-12321;-12321;-12321
23201;901;23204;-12321;-12321;-12321
23202;539;23205;-12321;-12321;-12321
23203;889;23206;-12321;-12321;-12321
23204;1608;23207;-12321;-12321;-12321
23205;922;23208;-12321;-12321;-12321
23206;548;23209;-12321;-12321;-12321
23207;910;23210;-12321;-12321;-12321
23208;3072;23211;25;606.43829;0.010916
23209;3906;23212;-12321;-12321;-12321
23210;3066;23213;25;595.66852;0.010722
23211;3936;23214;-12321;-12321;-12321
23212;3938;23215;-12321;-12321;-12321
23213;1979;23216;-12321;-12321;-12321
23214;1647;23217;-12321;-12321;-12321
23215;3320;23218;25;61.047169;0.001099
23216;566;23219;25;-12321;-12321
23217;3754;23220;-12321;-12321;-12321
23218;4497;23221;-12321;-12321;-12321
23219;4263;23222;-12321;-12321;-12321
23220;1854;23223;-12321;-12321;-12321
23221;4190;23224;-12321;-12321;-12321
23222;1446;23225;-12321;-12321;-12321
23223;4424;23226;-12321;-12321;-12321
23224;2617;23227;-12321;-12321;-12321
23225;4348;23228;-12321;-12321;-12321
23226;2269;23229;-12321;-12321;-12321
23227;4113;23230;-12321;-12321;-12321
23228;669;23231;25;6552.4907;0.117944
23229;1028;23232;20;-12321;-12321
23230;4011;23233;-12321;-12321;-12321
23231;3866;23234;-12321;-12321;-12321
23232;3296;23235;-12321;-12321;-12321
23233;13861;23236;-12321;-12321;-12321
23234;18673;23237;-12321;-12321;-12321
23235;13981;23238;-12321;-12321;-12321
23236;11842;23239;-12321;-12321;-12321
23237;10146;23240;-12321;-12321;-12321
23238;8839;23241;-12321;-12321;-12321
23239;10147;23242;-12321;-12321;-12321
23240;8838;23243;-12321;-12321;-12321
23241;8909;23244;-12321;-12321;-12321
23242;8729;23245;-12321;-12321;-12321
23243;7255;23246;-12321;-12321;-12321
23244;9508;23247;-12321;-12321;-12321
23245;16605;23248;-12321;-12321;-12321
23246;6183;23249;-12321;-12321;-12321
23247;13282;23250;-12321;-12321;-12321
23248;15738;23251;-12321;-12321;-12321
23249;8239;23252;-12321;-12321;-12321
23250;17405;23253;-12321;-12321;-12321
23251;8247;23254;-12321;-12321;-12321
23252;12221;23255;-12321;-12321;-12321
23253;12286;23256;-12321;-12321;-12321
23254;8242;23257;-12321;-12321;-12321
23255;18722;23258;-12321;-12321;-12321
23256;12230;23259;-12321;-12321;-12321
23257;17127;23260;-12321;-12321;-12321
23258;15015;23261;-12321;-12321;-12321
23259;14998;23262;-12321;-12321;-12321
23260;16815;23263;-12321;-12321;-12321
23261;11665;23264;-12321;-12321;-12321
23262;15112;23265;-12321;-12321;-12321
23263;7549;23266;-12321;-12321;-12321
23264;7915;23267;-12321;-12321;-12321
23265;15117;23268;-12321;-12321;-12321
23266;16317;23269;-12321;-12321;-12321
23267;13769;23270;-12321;-12321;-12321
23268;7645;23271;-12321;-12321;-12321
23269;13895;23272;-12321;-12321;-12321
23270;8408;23273;-12321;-12321;-12321
23271;19027;23274;-12321;-12321;-12321
23272;14858;23275;-12321;-12321;-12321
23273;13429;23276;-12321;-12321;-12321
23274;11311;23277;-12321;-12321;-12321
23275;9098;23278;-12321;-12321;-12321
23276;9590;23279;-12321;-12321;-12321
23277;10842;23280;-12321;-12321;-12321
23278;7693;23281;-12321;-12321;-12321
23279;8268;23282;-12321;-12321;-12321
23280;10471;23283;-12321;-12321;-12321
23281;16294;23284;-12321;-12321;-12321
23282;9375;23285;-12321;-12321;-12321
23283;12191;23286;-12321;-12321;-12321
23284;16730;23287;-12321;-12321;-12321
23285;9480;23288;-12321;-12321;-12321
23286;6419;23289;-12321;-12321;-12321
23287;6257;23290;-12321;-12321;-12321
23288;8811;23291;-12321;-12321;-12321
23289;6179;23292;-12321;-12321;-12321
23290;9911;23293;-12321;-12321;-12321
23291;9550;23294;-12321;-12321;-12321
23292;18010;23295;-12321;-12321;-12321
23293;19301;23296;-12321;-12321;-12321
23294;18714;23297;-12321;-12321;-12321
23295;9381;23298;-12321;-12321;-12321
23296;7839;23299;-12321;-12321;-12321
23297;7947;23300;-12321;-12321;-12321
23298;18702;23301;-12321;-12321;-12321
23299;5876;23302;-12321;-12321;-12321
23300;6647;23303;-12321;-12321;-12321
23301;19310;23304;-12321;-12321;-12321
23302;8846;23305;-12321;-12321;-12321
23303;18814;23306;-12321;-12321;-12321
23304;8287;23307;-12321;-12321;-12321
23305;9522;23308;-12321;-12321;-12321
23306;13618;23309;-12321;-12321;-12321
23307;6154;23310;-12321;-12321;-12321
23308;14654;23311;-12321;-12321;-12321
23309;17316;23312;-12321;-12321;-12321
23310;16895;23313;-12321;-12321;-12321
23311;8728;23314;-12321;-12321;-12321
23312;6790;23315;-12321;-12321;-12321
23313;13160;23316;-12321;-12321;-12321
23314;13651;23317;-12321;-12321;-12321
23315;17925;23318;-12321;-12321;-12321
23316;15272;23319;-12321;-12321;-12321
23317;17555;23320;-12321;-12321;-12321
23318;18458;23321;-12321;-12321;-12321
23319;9401;23322;-12321;-12321;-12321
23320;18992;23323;-12321;-12321;-12321
23321;7425;23324;-12321;-12321;-12321
23322;19168;23325;-12321;-12321;-12321
23323;13398;23326;-12321;-12321;-12321
23324;7572;23327;-12321;-12321;-12321
23325;16817;23328;-12321;-12321;-12321
23326;6494;23329;-12321;-12321;-12321
23327;11211;23330;-12321;-12321;-12321
23328;9919;23331;-12321;-12321;-12321
23329;12456;23332;-12321;-12321;-12321
23330;14934;23333;-12321;-12321;-12321
23331;15555;23334;-12321;-12321;-12321
23332;13286;23335;-12321;-12321;-12321
23333;17174;23336;-12321;-12321;-12321
23334;17277;23337;-12321;-12321;-12321
23335;9731;23338;-12321;-12321;-12321
23336;13209;23339;-12321;-12321;-12321
23337;17611;23340;-12321;-12321;-12321
23338;17266;23341;-12321;-12321;-12321
23339;16982;23342;-12321;-12321;-12321
23340;17638;23343;-12321;-12321;-12321
23341;17267;23344;-12321;-12321;-12321
23342;11429;23345;-12321;-12321;-12321
23343;8171;23346;-12321;-12321;-12321
23344;13511;23347;-12321;-12321;-12321
23345;15367;23348;-12321;-12321;-12321
23346;19698;23349;-12321;-12321;-12321
23347;19020;23350;-12321;-12321;-12321
23348;19618;23351;-12321;-12321;-12321
23349;19631;23352;-12321;-12321;-12321
23350;18528;23353;-12321;-12321;-12321
23351;19537;23354;-12321;-12321;-12321
23352;7261;23355;-12321;-12321;-12321
23353;10376;23356;-12321;-12321;-12321
23354;19364;23357;-12321;-12321;-12321
23355;19545;23358;-12321;-12321;-12321
23356;12043;23359;-12321;-12321;-12321
23357;16846;23360;-12321;-12321;-12321
23358;12172;23361;-12321;-12321;-12321
23359;9963;23362;-12321;-12321;-12321
23360;13161;23363;-12321;-12321;-12321
23361;11140;23364;-12321;-12321;-12321
23362;6972;23365;-12321;-12321;-12321
23363;16818;23366;-12321;-12321;-12321
23364;10802;23367;-12321;-12321;-12321
23365;13992;23368;-12321;-12321;-12321
23366;8045;23369;-12321;-12321;-12321
23367;11370;23370;-12321;-12321;-12321
23368;17473;23371;-12321;-12321;-12321
23369;6491;23372;-12321;-12321;-12321
23370;11304;23373;-12321;-12321;-12321
23371;8286;23374;-12321;-12321;-12321
23372;15997;23375;-12321;-12321;-12321
23373;14613;23376;-12321;-12321;-12321
23374;6986;23377;-12321;-12321;-12321
23375;9824;23378;-12321;-12321;-12321
23376;17974;23379;-12321;-12321;-12321
23377;17972;23380;-12321;-12321;-12321
23378;7182;23381;-12321;-12321;-12321
23379;7801;23382;-12321;-12321;-12321
23380;10469;23383;-12321;-12321;-12321
23381;8649;23384;-12321;-12321;-12321
23382;7288;23385;-12321;-12321;-12321
23383;19736;23386;-12321;-12321;-12321
23384;19737;23387;-12321;-12321;-12321
23385;8082;23388;-12321;-12321;-12321
23386;8297;23389;-12321;-12321;-12321
23387;7833;23390;-12321;-12321;-12321
23388;11106;23391;-12321;-12321;-12321
23389;13798;23392;-12321;-12321;-12321
23390;10470;23393;-12321;-12321;-12321
23391;11543;23394;-12321;-12321;-12321
23392;7828;23395;-12321;-12321;-12321
23393;10595;23396;-12321;-12321;-12321
23394;18999;23397;-12321;-12321;-12321
23395;19428;23398;-12321;-12321;-12321
23396;9438;23399;-12321;-12321;-12321
23397;15962;23400;-12321;-12321;-12321
23398;16505;23401;-12321;-12321;-12321
23399;17973;23402;-12321;-12321;-12321
23400;3355;23403;-12321;-12321;-12321
23401;3356;23404;-12321;-12321;-12321
23402;11308;23405;-12321;-12321;-12321
23403;7015;23406;-12321;-12321;-12321
23404;8523;23407;-12321;-12321;-12321
23405;17707;23408;-12321;-12321;-12321
23406;13922;23409;-12321;-12321;-12321
23407;13963;23410;-12321;-12321;-12321
23408;14523;23411;-12321;-12321;-12321
23409;10252;23412;-12321;-12321;-12321
23410;15189;23413;-12321;-12321;-12321
23411;19177;23414;-12321;-12321;-12321
23412;7803;23415;-12321;-12321;-12321
23413;8046;23416;-12321;-12321;-12321
23414;8977;23417;-12321;-12321;-12321
23415;1969;23418;-12321;-12321;-12321
23416;848;23419;-12321;-12321;-12321
23417;869;23420;-12321;-12321;-12321
23418;890;23421;-12321;-12321;-12321
23419;911;23422;-12321;-12321;-12321
23420;1980;23423;-12321;-12321;-12321
23421;1648;23424;-12321;-12321;-12321
23422;3321;23425;25;42.452824;0.000764
23423;12695;23426;-12321;-12321;-12321
23424;1157;23427;25;6735.0703;0.12123
23425;1447;23428;-12321;-12321;-12321
23426;1029;23429;20;-12321;-12321
23427;9697;23430;-12321;-12321;-12321
